Peak #,X,Y
781,622.822189492847,125.2334496824338
782,636.3409410476055,115.74754295849675
783,648.4873091500539,104.66719458362323
784,668.8496234018374,94.6970744382323
785,683.4727948636491,92.38061640938511
786,695.4593887401566,87.11148353169126
787,711.1221993211741,78.34065564959498
788,725.5614905239814,67.2710742091529
789,744.1384746727838,61.65135229663302
790,757.9968210267285,53.61577551429271
791,772.2223558724452,45.738988916577945
792,785.0331348111157,33.94904704462721
793,799.9415385174966,26.18533168037107
794,816.3332565113901,17.524033182614804
795,830.388193450037,10.652604737714356
796,8.343037598857165,506.88083048412113
797,25.022784131905997,498.1400259175894
798,36.45191747037329,488.1490518680921
799,49.38524322085856,477.5886882898275
800,62.863504721980995,469.4337876506699
801,79.96486914844587,459.6828565449826
802,94.79048645397208,451.19058397700013
803,109.16554370501517,442.43164946913225
804,124.7389488274992,434.1407265069524
805,142.21846045034172,427.4183956313155
806,157.208710425075,423.2642986527286
807,173.92189537459944,415.04430380539867
808,187.22066635603318,408.43304797486456
809,197.09551716455488,397.46509435071175
810,209.88474273172133,387.58827534148855
811,223.78844838674584,377.227872111441
812,239.9007986180386,367.86919453657754
813,253.77404105426584,360.57999087380773
814,270.80615039843764,353.86967219629264
815,287.5583906860879,345.1335723970613
816,300.8395270787543,333.52069736871806
817,315.7812019458493,322.7474414193719
818,331.26192279094766,316.5344124907414
819,346.2174905432871,306.5154855542427
820,357.3046014626848,293.6286951135533
821,368.1252340499646,284.80617089456746
822,382.4201843825125,278.17610530577
823,402.14676180676315,270.5822216054988
824,418.0604172018863,264.68660873626874
825,432.67757878242423,256.1723277382599
826,448.70553486609765,249.45283444269845
827,467.542629446119,241.35483843835027
828,482.0197653418685,231.63351637281892
829,492.6418109353055,221.17869544475684
830,502.82682184157386,213.349616274263
831,522.5615806204003,203.29544738205433
832,545.0282885146573,189.24941731412068
833,563.8662085140932,180.0118908557074
834,579.8975780591918,169.78824410783503
835,594.4713595516828,161.3893343865161
836,611.9221646101655,153.36902268824795
837,624.2752629789845,147.80839108793631
838,636.6411922675977,139.58976570718593
839,651.0529132872496,128.73813884825142
840,667.6688136804377,114.85422809779969
841,687.0466790774317,103.52933963610786
842,708.4325703228111,95.20836162559718
843,726.6669889911067,86.80720031464881
844,744.4076934561223,75.74450573423957
845,761.3622511710674,71.00196448386457
846,771.3030727325987,64.75619642625297
847,783.7933435159289,54.95937675196986
848,801.2693426807966,44.052126909022114
849,817.7316191968655,36.16201390124098
850,832.4438967795815,27.348787123670164
851,847.9763876627381,18.586855597242767
852,860.2844715664015,11.682445244580569
853,9.382474268370753,520.1711937386156
854,27.767780751645848,512.6582375100625
855,37.43721528646244,509.3161508199486
856,47.219965614912965,498.923828207619
857,63.74696616742673,486.6110502731515
858,80.83378879233211,477.61971890584584
859,93.84838926435944,469.9957531635485
860,108.98922143547642,460.88792698734954
861,124.67105984050626,449.89657159381676
862,144.22872581470062,442.45841583962164
863,161.0949051899011,436.5250970144534
864,197.897149560682,416.6408067564445
865,209.06974804550944,408.8803876989441
866,223.25846884138764,397.1017888009087
867,239.56008179785513,386.56034364302053
868,257.45058699441734,376.2922885558603
869,271.6019652035829,368.7547965473279
870,289.9004524169305,359.94469677442186
871,299.5240478552862,353.3699305090458
872,314.86329794097327,341.63715020286674
873,332.8809886342376,330.64759874702753
874,356.6335843268315,315.9832141090007
875,371.83261675846484,305.1645491939086
876,385.20706915877145,296.0767774257504
877,401.1642607652319,288.7678333523163
878,417.27552343477976,280.68180974161555
879,432.730387394307,271.93185289191865
880,449.8137481005838,263.70976858445863
881,468.38916108708014,257.41172061859646
882,482.8792454669321,248.05200001405476
883,502.682096600483,229.48945691234613
884,531.7863148600866,210.2922010416024
885,545.1926881009747,202.67951042344353
886,561.8633880222834,194.68569005829283
887,577.8593060935053,186.1615754866149
888,595.2897699886387,178.47673015981889
889,610.4562162793455,168.2542290297925
890,626.9644750385693,162.01294154346874
891,650.8951047913048,150.12554774408687
892,666.0634623932656,141.90405859574744
893,685.9609537561619,125.95644213843808
894,698.1643106311941,115.4521715312818
895,709.093994079533,109.20375136703336
896,724.3806600118645,100.87954127284954
897,742.05804580134,91.62633989424378
898,762.3646610489283,82.99546609854528
899,781.6100869598322,74.09475667965803
900,800.0927115514684,62.684699975074274
901,818.3128318421906,52.479390751829094
902,830.4041003603721,44.75662053343284
903,847.8402039026776,33.234202180276355
904,869.4465885832702,19.099317186190724
905,887.2164021135695,9.437177480692144
906,8.241711799077104,535.0735889366157
907,25.025064061783837,525.57290321986
908,60.16932895177622,504.0643876289533
909,79.4022672972292,494.3622989749637
910,96.8363131285599,486.88542554516914
911,109.60378687267982,479.1672990681998
912,124.79832602834281,468.3941219030942
913,142.97892650272857,459.4221700131586
914,160.91621375617825,449.65590649359956
915,220.145450339613,413.5783215645326
916,238.76469318022924,403.45330430768615
917,258.7067871352602,393.19824386135514
918,270.1671933899905,387.365068616611
919,288.0837457102992,373.7862177462566
920,310.1772441072992,357.9993193136692
921,327.7304569307087,348.3731816339793
922,342.5099242620647,335.6507394979708
923,355.2711440236448,331.3106931868005
924,370.61640990080326,322.8925217994781
925,385.7151541144172,315.28645671957105
926,401.11500332713257,305.7379860904244
927,417.4894848244623,296.16118390643743
928,432.2600465784408,289.0764046239316
929,447.6488555517858,280.7722142886497
930,467.0783080703917,268.63540670315393
931,490.72768644265767,254.95669158473117
932,501.7168757719753,248.68787236947114
933,516.8767488745876,238.9161221976233
934,531.6187439774295,226.32328598704734
935,546.8142685946871,217.86332070980373
936,561.5960717821334,210.80037479781336
937,579.8536406689703,205.0248721328024
938,593.1216661390376,194.58794222258373
939,610.2799139441901,185.69537527194578
940,624.4373792943837,175.3974716554456
941,640.0340757158148,166.1619163260145
942,652.5289187292807,163.92353852354907
943,666.583988066419,157.34524706544326
944,680.6334373656446,148.07713653926666
945,697.0975663657259,136.39952341014285
946,712.0959496735039,124.21876049884345
947,726.1493527866708,117.80316559739495
948,740.4871295233081,110.78254401977759
949,760.0508793867436,98.8494908473058
950,775.5069138216529,87.36013708626136
951,796.780616052404,77.68525088299684
952,817.5909694942396,66.9728521139781
953,841.3146199598117,51.82094216479348
954,856.7187287066815,38.31905877131524
955,871.2774891916831,31.069996383379454
956,887.2046643468873,25.52411501818262
957,903.5281228071245,18.23806142006951
958,918.7970871863353,10.451490548313432
959,6.826650609358545,553.2928687640833
960,24.893974679090967,540.7097143357844
961,39.15091345655431,533.649290457808
962,46.57907459876133,525.2832018043393
963,57.71171615521805,518.2385656405482
964,76.65501111580036,508.8860535563986
965,96.3632788939183,500.81684497750746
966,119.74175887941988,487.3189425519212
967,140.85067122579585,475.4090215913606
968,161.5153722425076,464.22975279958195
969,174.0125226211392,456.8663992627773
970,217.6650519121297,428.25618725833954
971,237.46290305616756,418.188688133408
972,257.6334872518953,406.29680079299
973,282.2378659790565,391.2160009586316
974,296.9234307625701,378.6082471467454
975,310.54624054605154,373.2605932184113
976,326.5411592605834,366.2112813270477
977,342.191961740549,356.47559104989654
978,356.1161911359194,347.46796917337707
979,372.54237886192954,340.3015475479851
980,385.5599907053431,332.97463372345175
981,401.4768295682403,325.53120070607383
982,418.9657317390369,316.600376055805
983,437.08279607154697,307.1297000426531
984,449.2937814538696,298.4663259408072
985,462.06393324910846,288.19949427766875
986,477.5934950762488,275.25900789489395
987,493.68457290080715,267.08266244102145
988,513.7653185263453,256.53907527259986
989,531.8698434726532,246.10893465953922
990,547.177916818341,237.03385883162665
991,564.81577970079,230.13474105970033
992,580.169262571281,220.018713580202
993,593.1201051904259,213.61422781594396
994,608.9525270247985,205.07351898970035
995,625.1692108211727,196.08572409817248
996,639.2886979597616,183.7797185844
997,654.5655395412883,173.98257351940697
998,679.5248945386993,163.93928256947117
999,696.5637558498032,153.09954246685257
1000,710.6630780407568,143.6255800072328
1001,724.4411446249308,135.0077663410918
1002,740.3158110566014,127.00011330647501
1003,757.811620607099,116.79499302897769
1004,773.2497994855107,105.42823627199114
1005,785.370280484502,96.62987770546424
1006,795.5763792451868,90.1597759692893
1007,813.2731368128927,81.6681875633811
1008,830.2884782267794,72.47028702708955
1009,841.1489567349385,65.47341355375944
1010,855.6833553555333,56.69365019824755
1011,871.1992146216731,49.85545022664646
1012,886.216123824003,40.61441245899293
1013,903.6719711138976,34.922230936742835
1014,921.751673252941,26.667332125966514
1015,937.2513607853366,19.610918544104187
1016,946.700211870651,12.234345874484982
1017,4.137270945590538,568.6693356145355
1018,22.44358765342264,558.845805687657
1019,38.07527809203349,549.5663388358947
1020,57.20086246155659,536.3091781063442
1021,76.2318888862058,526.796474451208
1022,92.84979333527951,515.5191505983516
1023,109.16462240248666,505.0640432524751
1024,120.33633677456794,500.3688469103345
1025,140.40766467423794,491.9130042298919
1026,160.72496760654545,479.85972565434906
1027,233.10572829285746,434.68438820699487
1028,251.9696475955936,424.7996248711399
1029,269.6026469708068,413.0832224241662
1030,281.8373128268076,404.9185283851269
1031,295.7990760810444,399.001224397504
1032,311.4043247444773,390.1006604618282
1033,326.37035930109414,380.78961185089696
1034,344.19044717300767,372.89182379643785
1035,358.2200651839001,364.20147321384303
1036,372.82150661141,355.80635886457753
1037,386.57900196690156,349.7674761434899
1038,403.22033633228403,340.51959428793117
1039,421.19799692733073,335.6232194835183
1040,439.1385712707224,327.66763526437217
1041,447.7124256141766,319.97059455492075
1042,459.9061171836818,308.8321422691956
1043,476.89629664019253,295.7007290558111
1044,493.83671296184013,284.5254994148273
1045,507.93240803860897,276.54254856500785
1046,515.2120960168078,273.99636950943847
1047,531.8567052464954,266.5384838315067
1048,547.6814081850997,256.26370550261595
1049,563.4308495246213,246.5460849761845
1050,580.3888326753855,239.15582588382642
1051,595.1549252279142,229.66581934518092
1052,609.9308459024437,221.13452382264344
1053,624.9755147038533,213.57117278651333
1054,640.8595505476126,204.78345719527437
1055,654.5151948555787,195.69412841991803
1056,668.4636225546897,185.39937125558328
1057,677.590549874514,176.99480482515605
1058,694.3125217389749,169.23508737780043
1059,710.4406327049771,160.61464067858466
1060,722.7145731288356,150.1836232164658
1061,742.2825494545656,140.04002679423814
1062,757.1989979274164,133.09702477879657
1063,770.3516257402122,126.52207247886514
1064,784.496342607502,116.69707780661241
1065,798.7483079673295,107.82581151196557
1066,812.507104148004,101.51210494101278
1067,830.2831560149491,91.5983679509734
1068,844.2160651114298,83.7366889009805
1069,856.7165885736088,75.39770172775623
1070,874.3353587855969,68.42334922106308
1071,888.4277387636173,58.1195994958645
1072,905.0050507444572,49.912680991221436
1073,919.415893258885,42.5143855771999
1074,936.0646716013464,33.72515296448596
1075,959.1469138809889,17.6105040349217
1076,974.5680794508024,8.44113262877648
1077,5.937842243429923,586.817356218083
1078,21.007065409652242,577.8912472696857
1079,34.69617614727891,568.2952968219117
1080,47.92762997753607,556.4798070584268
1081,58.75284992920177,549.8775827641314
1082,75.41708915162671,543.7466866273422
1083,93.71523153725104,536.2752885925422
1084,109.02634121110474,525.4215801512521
1085,122.16114419951283,517.2246484689838
1086,139.4172375167797,508.2556426841173
1087,158.7783839395367,498.2586185433593
1088,167.7410817081772,488.8665060827326
1089,179.5029663998742,478.9415186153203
1090,191.39265116090994,468.6937730591008
1091,222.3922005383629,457.02021705552175
1092,233.89391591481052,451.3378780679638
1093,250.30150050994305,441.8008687910501
1094,267.11032971178616,433.0952053666693
1095,283.9445714289175,424.17699041402216
1096,297.0882219395262,415.0541270225453
1097,313.6902816734048,409.14788389694087
1098,327.57422258382087,398.5518802468148
1099,342.5172864037927,392.1437832771553
1100,357.4112818199588,383.6810275325973
1101,374.15599002441735,374.1695526863352
1102,388.88831548860816,366.70377422587967
1103,403.7318631775861,356.36822012060105
1104,418.98360460901597,349.10635236838954
1105,436.81380083705244,339.645814058668
1106,457.55090074811216,324.37527968933864
1107,476.0348198546812,315.2230909602778
1108,493.9690554936866,303.4395957467467
1109,510.5638586561785,295.24778538578187
1110,528.9922627605876,284.57786928806627
1111,547.6509007149461,272.44656579047097
1112,565.577801925729,263.90670641126
1113,579.7606187593502,255.5648609923828
1114,595.3333737273365,246.16173692764787
1115,607.910866363772,239.36167341169244
1116,623.7426292614654,229.5914182653082
1117,639.022749793889,221.25387487091362
1118,657.8348607158372,212.78839727633508
1119,668.3473870419034,205.19271792522113
1120,679.925090098133,194.47478312561267
1121,696.1589165126487,186.63846722180992
1122,708.8916956503509,178.0963770338116
1123,723.6544000414107,169.87127928214005
1124,741.2089024336976,160.5779784998856
1125,759.7437912106611,148.7730780268776
1126,771.2610404835339,144.2982496652732
1127,784.8207388048032,135.67133369979157
1128,800.1903281257354,128.00270618885133
1129,813.7469510241631,119.597610700194
1130,830.6472509620648,111.22028232716289
1131,845.3686988519556,100.53506099563837
1132,858.9562505619581,94.13525182296017
1133,872.8416490867014,85.90232422783663
1134,889.7481901025018,77.47543724477326
1135,903.032798062191,68.89017218485282
1136,921.7993619992017,58.38040781040078
1137,935.0661404558152,52.32436993826591
1138,948.7008743894713,41.52556516150648
1139,958.3349833982687,31.727212527039107
1140,973.5943568542923,24.666901109145602
1141,992.3392734970618,17.13568592382264
1142,1005.588553733962,9.515917966146633
1143,5.911692270973084,602.8531973497137
1144,19.67083508904591,596.298540825745
1145,33.550641904533656,587.3213780075708
1146,49.094778768367306,576.4534331557822
1147,63.48192998317975,568.4713144268718
1148,76.91615783469581,559.3308813797604
1149,91.73867082371022,552.6551440570498
1150,108.9759081869182,543.0751953696878
1151,122.81264073258598,535.1358634781405
1152,138.91034373395277,524.6796553967777
1153,156.2133765033152,514.153486902794
1154,178.5209742585872,496.9893758850003
1155,194.21378760115593,486.8322913711364
1156,209.64315753066583,479.55303539842635
1157,227.08978224025495,473.47330744891383
1158,236.1352514357135,469.16280867006475
1159,250.9336759317825,461.13056612288204
1160,266.9741218916288,450.5864555810393
1161,284.4058751006015,440.8349630884515
1162,301.56515552321486,433.2642864835175
1163,316.32404173665674,428.3829514090921
1164,327.9191614235673,419.52692011663214
1165,344.51629862593666,409.7266085647922
1166,358.4184241550723,399.77870829661896
1167,372.18451291211977,390.2288526046684
1168,388.91783087267777,382.7231387357137
1169,401.67400356299174,375.2085126798118
1170,418.76883149800597,365.4428027704426
1171,433.76393710163876,355.43601278835797
1172,448.53731366877975,344.3387542956031
1173,458.3943895499769,339.7636323252975
1174,472.76923488726595,331.87762727889384
1175,492.38428366692597,323.74305055605276
1176,508.6461460719702,311.1418055145208
1177,522.8663635336786,302.5755224744581
1178,530.2935976027674,299.32040336344426
1179,544.8848805216136,291.3361999202295
1180,564.3302971513016,281.298281545952
1181,580.0027114069494,274.182885433274
1182,594.518161116794,267.01740857581353
1183,607.9198673966774,257.0538229936285
1184,622.521279486247,248.14469649568275
1185,638.2859613014981,238.2185677911133
1186,656.6124561490589,226.5208548112079
1187,678.4271430974137,214.39213573644483
1188,694.1640660368439,203.25085359958726
1189,710.9284390257271,195.8089467187206
1190,724.345721234748,187.70501853367952
1191,736.5870821516795,179.46072475494134
1192,757.8907093742906,165.84455421921928
1193,772.8854675596015,158.5052002572015
1194,786.458224504545,152.31025699953557
1195,801.4478084236976,143.48257990002307
1196,814.09215403337,137.02484739341574
1197,829.8243693778328,128.53976846098539
1198,844.566556673094,118.02987954926904
1199,859.2915807717512,109.51857348264109
1200,875.044712214152,101.05909682955064
1201,889.8042349349349,94.59441521078074
1202,902.7112372359287,84.96874760274501
1203,920.831842744311,75.61742500534552
1204,936.2541504415822,67.4405735153878
1205,958.3597948051237,52.35069858294809
1206,974.9792518785733,43.57749193696248
1207,992.207176177204,33.05966994398887
1208,1007.5585056904696,26.528648454935073
1209,1022.3532381860327,16.01117018566103
1210,3.9103834044285586,620.8649663892246
1211,20.642334501503676,613.3579642555445
1212,35.381403526378634,602.819071908771
1213,49.103479915852404,595.1222841713046
1214,64.65585890419281,586.3285317243426
1215,78.20842189906209,576.9257721651484
1216,93.10023778578906,568.7199872831369
1217,106.99463607000062,562.3096870260183
1218,123.78179583888695,551.7528419792787
1219,138.84908814285055,542.7987588360404
1220,154.63324271214032,534.2163008987499
1221,167.20725939789497,522.1399774566321
1222,178.21207986083627,515.7133492714775
1223,194.511009555878,506.4025926591275
1224,212.0220926792882,497.8723625249368
1225,226.54856114016778,487.47650554996875
1226,248.81991895184007,477.8869553578959
1227,266.2293228643661,468.1031191381446
1228,284.5562104563934,459.1009765072992
1229,300.955872357567,451.69871240762404
1230,317.7690447448147,444.29489466233713
1231,327.9641764245432,438.8707292082472
1232,341.3830771545709,428.5049567401782
1233,358.07684333105357,416.11647358999824
1234,372.1543054493556,407.238662291155
1235,387.9182326144293,398.7287682122751
1236,401.65406822177795,392.2281192996054
1237,416.4692771873744,381.67968405405054
1238,433.793541371644,374.8217788937372
1239,449.143576184961,364.6216582138209
1240,461.2618277083249,356.6570414302309
1241,475.70706648020075,350.2551233109665
1242,490.5614211001176,341.4133601823196
1243,507.4519743567668,330.2997552138948
1244,524.0589181709531,319.2494166392004
1245,545.8443481230004,306.30154775268386
1246,562.3214944226205,297.5273807977003
1247,583.2842297932596,290.79440746742364
1248,599.2220212262616,284.54353708385
1249,608.2031825284947,276.95324740901714
1250,621.4136723619004,266.293322167351
1251,638.135752343323,255.57649518190996
1252,655.0163357947941,247.527141789156
1253,670.4791078333573,235.08195400267817
1254,678.6322271496084,227.05900565801534
1255,693.7272041295607,218.55794630112214
1256,710.2480562246866,211.41246669725766
1257,724.1038493218572,205.88347624635924
1258,735.8333353488136,199.5055035549433
1259,755.5028776007196,187.26893161824432
1260,774.8037630046392,174.652878308923
1261,789.2408100004033,167.7784333300775
1262,799.8472559048082,162.20103225898188
1263,815.1477057298125,152.0657358873388
1264,830.8521477770182,144.58441439449243
1265,845.5848864098305,136.08089441221983
1266,859.3483075493323,128.5839802639987
1267,873.2398459260154,120.18171733406274
1268,889.1317482977173,110.97478896017927
1269,903.7113865866988,103.54795066814368
1270,918.5945911525453,94.36928179772372
1271,934.2686032829606,81.8257523424368
1272,946.7356333847945,71.8270087085623
1273,959.3385989663668,67.53034731807065
1274,975.9141783220643,58.77669021651533
1275,991.3726311096389,51.53607368374681
1276,1006.5543976827475,42.751698626730736
1277,1022.3438450770277,35.05594643385598
1278,5.910359292855534,637.8750081600833
1279,20.6414610515465,630.3699801960195
1280,33.37270600682688,620.8641647825699
1281,49.10366380217668,613.3508766323839
1282,64.82666929295826,603.8194511709797
1283,79.5444834025019,596.303903505699
1284,94.29689494320571,587.844900867293
1285,109.04949978470562,579.3855549633969
1286,123.76951184673958,569.8658035459645
1287,137.52600444904456,561.2753278487747
1288,152.45164062645267,553.2689518881971
1289,166.19278636423016,543.3965821641189
1290,181.7681642677145,534.4478747307685
1291,193.95943985883608,525.0140894916929
1292,209.6571754264277,518.3132298876682
1293,225.42823934463772,507.6347637935683
1294,238.5621698804277,495.3058699685902
1295,250.71460239389302,491.2420563704121
1296,265.7166780798669,483.3187520437485
1297,284.08662213541334,476.09711645700975
1298,299.954048701896,467.81607389557865
1299,316.7972183300445,456.1982583674697
1300,340.04064597128314,445.2704856412143
1301,355.59638488909803,435.39334456376395
1302,372.85558127282064,423.9770768595751
1303,387.91175274736645,415.58029584362026
1304,401.6650951360151,409.2176563027455
1305,417.44426018881535,398.74690824826075
1306,431.64892183908574,390.14909617935604
1307,448.5514559870701,383.5285463201191
1308,461.9713462544282,375.55263602542954
1309,474.8940519538769,367.08685383612305
1310,491.0075866394396,357.54665310928533
1311,504.7614826159367,349.6363352919303
1312,520.7858238718455,337.7220910834486
1313,535.0555805749007,328.05496346549523
1314,546.1321757059204,319.720388340555
1315,561.8066686760388,314.6751615427157
1316,583.6605194276938,307.741244995292
1317,601.2182230790138,297.9885849859327
1318,620.4706365206497,285.51163546024003
1319,635.7075837143733,272.92273037848844
1320,652.9529253806672,262.7141945989639
1321,668.6913971293719,254.1669200743528
1322,679.922230721397,243.6243523267701
1323,693.1058281511521,234.70796933506296
1324,710.3843959468987,227.4540374771464
1325,728.2571461809264,219.83698055490828
1326,739.5509299606437,215.88762973768974
1327,752.6700903527876,209.13079969914133
1328,774.874756579362,198.47075441199277
1329,789.4580264609205,185.64705481717186
1330,801.013710801344,176.8457860310127
1331,816.3050253132213,170.01390467228276
1332,830.8855618915321,161.61897008172608
1333,843.6142801789292,153.14115618220575
1334,860.3809794084711,144.62093351855754
1335,874.5785780891415,135.19184146017292
1336,889.3706396266381,129.49663073704082
1337,904.8231770669996,120.34557918587707
1338,918.2679751411284,112.35658761304687
1339,931.9728504439672,103.0609303813576
1340,947.7311300806937,91.7669907418846
1341,960.6608114381341,81.89522909126725
1342,977.0840597535162,77.4829589370325
1343,993.4687804515062,68.88686980499772
1344,1007.5606265954862,62.23883930631097
1345,1020.1771911288749,51.54465540436218
1346,4.910359292777748,654.8850088496645
1347,20.64145132791133,647.3800085044004
1348,33.372544830211694,637.8750015397251
1349,48.10368388979929,630.3698816267183
1350,63.83677097600485,621.8644199074165
1351,78.60037866216783,613.368204000903
1352,93.49198786212744,604.9666217266285
1353,108.38327506565749,594.7603714443969
1354,123.9371354117411,586.3582719786066
1355,137.49403163427823,577.5625974797326
1356,153.2825699609722,569.8260362908713
1357,166.49242566268683,560.1742848400727
1358,184.10767277134644,554.1396370623877
1359,196.36497430132673,547.0056968152511
1360,210.92110047498647,537.1813762076332
1361,225.70564862771246,527.8498193082604
1362,239.46551848960473,515.612002384608
1363,254.00074910237237,506.99924877040735
1364,269.27597726357004,500.0809389877707
1365,283.935139740959,494.0571931601996
1366,298.6657163105618,484.13032654569867
1367,314.5466362407672,474.93893844047557
1368,329.94336785923764,463.63952956599854
1369,338.9194389379477,456.15521736686674
1370,353.8408435034253,450.2422904028115
1371,371.6522441573626,439.6922130287771
1372,386.88557619538454,432.3850297550408
1373,402.8180349737896,423.8771993375584
1374,416.60706146823446,415.81634881235397
1375,432.659588718745,409.53888304930274
1376,448.2520404829422,398.53730779723367
1377,462.12434320111623,390.56120038104876
1378,490.4694892382494,375.08430852100616
1379,503.5691438499728,366.37160923848626
1380,520.5081518102955,357.82064443729564
1381,536.2398649234449,345.87484685939523
1382,549.7191634099792,338.89203425874854
1383,565.1818656673512,331.728491423941
1384,584.8202554061418,323.56579564283976
1385,602.3586151176803,316.8594870175688
1386,611.3110059232707,308.1807403105734
1387,619.0634685721011,301.45624194815343
1388,635.2465449817537,291.66785426417556
1389,652.1806349316786,281.75349530061004
1390,667.8373031112052,272.62839952400634
1391,681.3287002286718,263.4094006296588
1392,693.2242603848136,255.4969200639407
1393,712.7974528088747,247.56962794487248
1394,728.3622360974377,237.66761719745745
1395,743.2825680483367,228.6805420710852
1396,754.3953758754868,223.20284315660507
1397,772.9376928829175,218.48356176918648
1398,790.5433012432928,205.36742817508204
1399,803.7730741291963,196.68898077825813
1400,815.624044737499,186.06756366973252
1401,830.105112486591,179.76187756222095
1402,843.9500765704305,171.54803521134164
1403,860.5279608745341,161.10960168127448
1404,873.578602754203,154.21571965798452
1405,890.3966074463887,145.62097113309176
1406,908.0808800003284,138.1457107808814
1407,918.246951714352,132.70447305821145
1408,932.6913275645346,121.33731989639305
1409,946.4125324616115,110.79147717741814
1410,961.795275688753,100.51797842977936
1411,978.1138118012078,94.21935489628328
1412,994.916786388129,86.24089785011284
1413,1006.6013437985586,80.09561501985203
1414,1021.2770795252,69.0457129807147
1415,5.910383363785922,670.8950504809753
1416,20.641461032925537,662.390036787469
1417,33.3725441900255,653.8850151576266
1418,48.10366074012491,645.3799994591806
1419,64.83692260952259,638.8747314785478
1420,77.62432306913722,630.3700089555784
1421,94.83133640623177,619.9682336835549
1422,110.62421778076013,613.2825762564561
1423,125.07477353111912,607.1342720292006
1424,136.49124750568797,598.1919786512155
1425,151.07929846796725,586.346455661833
1426,167.45755216542278,577.2729630001381
1427,184.29636009146458,568.7781249201943
1428,198.92193747780092,564.2716669959908
1429,210.07507938023997,555.8043401874054
1430,225.58015406276346,546.4145176215748
1431,240.7135358839211,534.9504214030242
1432,257.60093703936656,527.6180991637386
1433,269.54492647480447,520.5137582327362
1434,283.40908221940276,510.31771311024426
1435,298.5154795973813,499.69067550013114
1436,313.42974844772465,492.84433979383766
1437,330.01442717134586,482.7815881971056
1438,342.0586022430151,475.03899275738314
1439,354.1034643568866,466.80205154711894
1440,370.9623111115738,458.6479428957136
1441,388.8586015276378,446.6714939466906
1442,404.6927970172313,441.56240240872245
1443,417.1742941143105,432.564881617775
1444,432.7514365600851,425.1290692241512
1445,448.49715881938255,419.6329899855982
1446,461.5354874885435,407.46629808114955
1447,475.1018350612576,399.4631399928481
1448,489.4614050953971,391.39666921651684
1449,504.0814828946372,383.7290422148737
1450,520.1660962555275,373.364102653317
1451,535.3652412170251,364.75869798896366
1452,550.8388009975421,355.8596803579025
1453,564.071546553948,348.16216364688535
1454,582.6744467209356,338.0461803211364
1455,604.2050004517143,330.52089436464723
1456,652.28798325794,300.1042335241774
1457,669.7460885642943,291.46925695149304
1458,682.5300825400939,282.2517107667137
1459,696.4016788628016,274.5236467173107
1460,710.8006762777081,268.2409681703539
1461,728.4139401328833,256.7613373492798
1462,743.5590154659541,245.8368315879456
1463,757.7916638546683,239.00953077153756
1464,772.1525110026693,231.75347192023966
1465,785.6998343957391,223.11716577949224
1466,802.6754179270748,214.18693592282892
1467,816.7890176593995,203.22379517818092
1468,829.7906189511422,197.12237492386785
1469,845.3835261239489,189.56946586880196
1470,859.6656320751861,181.1550803079254
1471,873.2411666243302,170.89988029737927
1472,891.1920084022895,160.19899159060884
1473,906.053741826963,152.07830072133112
1474,928.5997831563482,137.26047142018092
1475,947.4979057240324,129.9183788799186
1476,961.6864640395141,120.59929017396429
1477,978.0132512309949,110.08648859794239
1478,994.047297230899,100.86381260561463
1479,1019.5733080317024,87.70375353094354
1480,3.911682308026699,687.9067910272125
1481,19.642333265182803,680.4020456491205
1482,33.3727007664572,672.8958497606596
1483,49.10355921398402,662.3900854090846
1484,62.835063571786186,653.884309807443
1485,78.60100766000302,647.3686531103001
1486,93.83788807667439,638.7751326493001
1487,111.68400919152063,628.3947730391761
1488,126.36226065340648,621.9788233007938
1489,136.4991658051743,616.5225441806508
1490,149.91442268924607,606.1367169730872
1491,167.79158711703818,596.6474101449354
1492,183.22317440302882,584.9369439270407
1493,199.8163124294033,575.1500412450251
1494,223.16149832524846,561.984420108647
1495,239.50937522946145,552.4071192063141
1496,256.69254906585826,543.3059668492192
1497,273.04767985669207,538.8956675296021
1498,283.88496573100764,531.5822378900518
1499,294.4652040142165,518.700516433314
1500,314.93989779107443,506.55600800317853
1501,329.6388209215163,499.1287896126126
1502,344.53088529535785,492.62242794893604
1503,355.9150083209924,484.02277972950037
1504,370.2975730327522,477.68589300777825
1505,386.8841375007145,468.764491938781
1506,404.3650664856894,458.7183295504147
1507,419.0563274575786,451.0130813517246
1508,433.84637358078015,442.204419195729
1509,450.4505925793087,434.7684436920956
1510,461.74860184773195,429.8761556290739
1511,474.9795486366726,418.4703093299933
1512,488.79733699282446,407.15947595726465
1513,503.50728599777915,399.0188503875146
1514,520.2795255481686,392.01838838052737
1515,534.8242401332167,384.1359712833901
1516,550.4967409890493,374.8367663998505
1517,565.8584100217357,364.37862992654453
1518,581.1977136731925,355.97325210043516
1519,600.6856868918354,342.61120309544333
1520,617.7662736204727,328.63843407347105
1521,650.2144406821876,315.17226042411147
1522,670.3124180929666,306.45427402442346
1523,686.9133566397302,298.8291907993042
1524,698.1726062336539,293.53110852025026
1525,711.6535395492357,283.0564380994331
1526,728.3834202568096,273.25393981454266
1527,743.1031188934257,265.4319091576231
1528,758.0519781287318,255.16521276532632
1529,772.8635505015274,249.9854075039503
1530,783.6416741818279,240.6667620305593
1531,798.7410563691042,229.94174943084064
1532,815.8568997371601,219.3148647704865
1533,832.125576904211,212.2445453377942
